unique_id,filename,source,corpus,date,word_count,path
FT_0110,FT_0110-2022-12-09.txt,FT,MEDIA,2022-12-09,803,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0110-2022-12-09.txt
FT_0214,FT_0214-2023-09-25.txt,FT,MEDIA,2023-09-25,661,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0214-2023-09-25.txt
FT_0051,FT_0051-2022-07-27.txt,FT,MEDIA,2022-07-27,734,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0051-2022-07-27.txt
FT_0162,FT_0162-2024-06-25.txt,FT,MEDIA,2024-06-25,708,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0162-2024-06-25.txt
FT_0463,FT_0463-2022-09-11.txt,FT,MEDIA,2022-09-11,1063,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0463-2022-09-11.txt
FT_0468,FT_0468-2023-07-14.txt,FT,MEDIA,2023-07-14,758,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0468-2023-07-14.txt
FT_0038,FT_0038-2024-04-01.txt,FT,MEDIA,2024-04-01,548,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0038-2024-04-01.txt
FT_0345,FT_0345-2022-07-29.txt,FT,MEDIA,2022-07-29,738,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0345-2022-07-29.txt
FT_0299,FT_0299-2023-01-23.txt,FT,MEDIA,2023-01-23,752,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0299-2023-01-23.txt
FT_0227,FT_0227-2024-01-16.txt,FT,MEDIA,2024-01-16,752,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0227-2024-01-16.txt
FT_0571,FT_0571-2021-06-29.txt,FT,MEDIA,2021-06-29,1203,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0571-2021-06-29.txt
FT_0016,FT_0016-2021-11-21.txt,FT,MEDIA,2021-11-21,937,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0016-2021-11-21.txt
FT_0577,FT_0577-2024-08-30.txt,FT,MEDIA,2024-08-30,890,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0577-2024-08-30.txt
FT_0165,FT_0165-2021-08-11.txt,FT,MEDIA,2021-08-11,910,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0165-2021-08-11.txt
FT_0486,FT_0486-2021-10-07.txt,FT,MEDIA,2021-10-07,683,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0486-2021-10-07.txt
FT_0572,FT_0572-2025-06-26.txt,FT,MEDIA,2025-06-26,748,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0572-2025-06-26.txt
FT_0238,FT_0238-2025-11-16.txt,FT,MEDIA,2025-11-16,859,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0238-2025-11-16.txt
FT_0588,FT_0588-2024-03-10.txt,FT,MEDIA,2024-03-10,927,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0588-2024-03-10.txt
FT_0168,FT_0168-2025-03-10.txt,FT,MEDIA,2025-03-10,817,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0168-2025-03-10.txt
FT_0249,FT_0249-2021-09-27.txt,FT,MEDIA,2021-09-27,790,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0249-2021-09-27.txt
FT_0543,FT_0543-2023-05-19.txt,FT,MEDIA,2023-05-19,580,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0543-2023-05-19.txt
FT_0291,FT_0291-2022-09-30.txt,FT,MEDIA,2022-09-30,163,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0291-2022-09-30.txt
FT_0078,FT_0078-2024-09-15.txt,FT,MEDIA,2024-09-15,976,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0078-2024-09-15.txt
FT_0534,FT_0534-2023-02-03.txt,FT,MEDIA,2023-02-03,777,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0534-2023-02-03.txt
FT_0582,FT_0582-2024-05-02.txt,FT,MEDIA,2024-05-02,816,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0582-2024-05-02.txt
FT_0079,FT_0079-2023-06-30.txt,FT,MEDIA,2023-06-30,928,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0079-2023-06-30.txt
FT_0263,FT_0263-2025-09-30.txt,FT,MEDIA,2025-09-30,1757,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0263-2025-09-30.txt
FT_0570,FT_0570-2024-04-26.txt,FT,MEDIA,2024-04-26,988,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0570-2024-04-26.txt
FT_0537,FT_0537-2024-09-18.txt,FT,MEDIA,2024-09-18,1092,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0537-2024-09-18.txt
FT_0154,FT_0154-2022-02-11.txt,FT,MEDIA,2022-02-11,988,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0154-2022-02-11.txt
FT_0425,FT_0425-2022-11-23.txt,FT,MEDIA,2022-11-23,845,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0425-2022-11-23.txt
FT_0258,FT_0258-2022-06-23.txt,FT,MEDIA,2022-06-23,694,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0258-2022-06-23.txt
FT_0546,FT_0546-2023-01-18.txt,FT,MEDIA,2023-01-18,787,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0546-2023-01-18.txt
FT_0240,FT_0240-2022-09-28.txt,FT,MEDIA,2022-09-28,1542,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0240-2022-09-28.txt
FT_0141,FT_0141-2023-03-30.txt,FT,MEDIA,2023-03-30,924,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0141-2023-03-30.txt
FT_0366,FT_0366-2025-07-30.txt,FT,MEDIA,2025-07-30,470,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0366-2025-07-30.txt
FT_0482,FT_0482-2021-08-11.txt,FT,MEDIA,2021-08-11,1165,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0482-2021-08-11.txt
FT_0231,FT_0231-2023-03-16.txt,FT,MEDIA,2023-03-16,868,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0231-2023-03-16.txt
FT_0028,FT_0028-2024-07-22.txt,FT,MEDIA,2024-07-22,979,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0028-2024-07-22.txt
FT_0541,FT_0541-2022-07-27.txt,FT,MEDIA,2022-07-27,2012,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0541-2022-07-27.txt
FT_0481,FT_0481-2021-10-06.txt,FT,MEDIA,2021-10-06,777,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0481-2021-10-06.txt
FT_0353,FT_0353-2023-05-12.txt,FT,MEDIA,2023-05-12,651,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0353-2023-05-12.txt
FT_0596,FT_0596-2023-03-15.txt,FT,MEDIA,2023-03-15,770,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0596-2023-03-15.txt
FT_0242,FT_0242-2023-05-11.txt,FT,MEDIA,2023-05-11,1386,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0242-2023-05-11.txt
FT_0453,FT_0453-2021-11-16.txt,FT,MEDIA,2021-11-16,1188,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0453-2021-11-16.txt
FT_0185,FT_0185-2022-12-24.txt,FT,MEDIA,2022-12-24,1083,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0185-2022-12-24.txt
FT_0533,FT_0533-2025-09-18.txt,FT,MEDIA,2025-09-18,874,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0533-2025-09-18.txt
FT_0431,FT_0431-2022-06-29.txt,FT,MEDIA,2022-06-29,783,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0431-2022-06-29.txt
FT_0178,FT_0178-2025-02-23.txt,FT,MEDIA,2025-02-23,135,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0178-2025-02-23.txt
FT_0070,FT_0070-2022-05-11.txt,FT,MEDIA,2022-05-11,820,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0070-2022-05-11.txt
FT_0375,FT_0375-2024-06-14.txt,FT,MEDIA,2024-06-14,854,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0375-2024-06-14.txt
FT_0505,FT_0505-2023-03-14.txt,FT,MEDIA,2023-03-14,1089,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0505-2023-03-14.txt
FT_0153,FT_0153-2024-05-22.txt,FT,MEDIA,2024-05-22,1213,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0153-2024-05-22.txt
FT_0304,FT_0304-2023-09-21.txt,FT,MEDIA,2023-09-21,971,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0304-2023-09-21.txt
FT_0423,FT_0423-2021-08-26.txt,FT,MEDIA,2021-08-26,1400,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0423-2021-08-26.txt
FT_0161,FT_0161-2021-12-17.txt,FT,MEDIA,2021-12-17,993,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0161-2021-12-17.txt
FT_0148,FT_0148-2025-08-12.txt,FT,MEDIA,2025-08-12,976,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0148-2025-08-12.txt
FT_0207,FT_0207-2021-11-02.txt,FT,MEDIA,2021-11-02,1416,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0207-2021-11-02.txt
FT_0602,FT_0602-2022-12-12.txt,FT,MEDIA,2022-12-12,958,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0602-2022-12-12.txt
FT_0327,FT_0327-2024-09-12.txt,FT,MEDIA,2024-09-12,1369,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0327-2024-09-12.txt
FT_0563,FT_0563-2025-09-15.txt,FT,MEDIA,2025-09-15,675,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0563-2025-09-15.txt
FT_0583,FT_0583-2021-10-03.txt,FT,MEDIA,2021-10-03,970,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0583-2021-10-03.txt
FT_0512,FT_0512-2022-01-29.txt,FT,MEDIA,2022-01-29,741,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0512-2022-01-29.txt
FT_0308,FT_0308-2024-02-08.txt,FT,MEDIA,2024-02-08,702,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0308-2024-02-08.txt
FT_0509,FT_0509-2024-06-10.txt,FT,MEDIA,2024-06-10,1049,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0509-2024-06-10.txt
FT_0465,FT_0465-2022-12-15.txt,FT,MEDIA,2022-12-15,1133,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0465-2022-12-15.txt
FT_0320,FT_0320-2025-06-06.txt,FT,MEDIA,2025-06-06,812,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0320-2025-06-06.txt
FT_0005,FT_0005-2021-11-15.txt,FT,MEDIA,2021-11-15,1551,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0005-2021-11-15.txt
FT_0536,FT_0536-2023-01-12.txt,FT,MEDIA,2023-01-12,1043,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0536-2023-01-12.txt
FT_0132,FT_0132-2023-09-13.txt,FT,MEDIA,2023-09-13,662,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0132-2023-09-13.txt
FT_0124,FT_0124-2023-03-10.txt,FT,MEDIA,2023-03-10,748,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0124-2023-03-10.txt
FT_0026,FT_0026-2022-07-13.txt,FT,MEDIA,2022-07-13,740,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0026-2022-07-13.txt
FT_0251,FT_0251-2024-08-02.txt,FT,MEDIA,2024-08-02,869,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0251-2024-08-02.txt
FT_0457,FT_0457-2023-08-31.txt,FT,MEDIA,2023-08-31,663,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0457-2023-08-31.txt
FT_0176,FT_0176-2023-09-27.txt,FT,MEDIA,2023-09-27,751,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0176-2023-09-27.txt
FT_0254,FT_0254-2022-05-08.txt,FT,MEDIA,2022-05-08,910,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0254-2022-05-08.txt
FT_0229,FT_0229-2023-02-02.txt,FT,MEDIA,2023-02-02,1610,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0229-2023-02-02.txt
FT_0104,FT_0104-2022-10-13.txt,FT,MEDIA,2022-10-13,854,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0104-2022-10-13.txt
FT_0061,FT_0061-2023-07-26.txt,FT,MEDIA,2023-07-26,1190,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0061-2023-07-26.txt
FT_0560,FT_0560-2025-01-22.txt,FT,MEDIA,2025-01-22,831,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0560-2025-01-22.txt
FT_0313,FT_0313-2023-01-13.txt,FT,MEDIA,2023-01-13,1442,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0313-2023-01-13.txt
FT_0470,FT_0470-2024-12-06.txt,FT,MEDIA,2024-12-06,868,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0470-2024-12-06.txt
FT_0360,FT_0360-2023-02-18.txt,FT,MEDIA,2023-02-18,813,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0360-2023-02-18.txt
FT_0554,FT_0554-2021-12-02.txt,FT,MEDIA,2021-12-02,728,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0554-2021-12-02.txt
FT_0284,FT_0284-2023-06-18.txt,FT,MEDIA,2023-06-18,584,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0284-2023-06-18.txt
FT_0140,FT_0140-2025-08-22.txt,FT,MEDIA,2025-08-22,954,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0140-2025-08-22.txt
FT_0447,FT_0447-2023-02-09.txt,FT,MEDIA,2023-02-09,720,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0447-2023-02-09.txt
FT_0501,FT_0501-2021-06-23.txt,FT,MEDIA,2021-06-23,792,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0501-2021-06-23.txt
FT_0191,FT_0191-2022-10-28.txt,FT,MEDIA,2022-10-28,2302,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0191-2022-10-28.txt
FT_0322,FT_0322-2022-01-30.txt,FT,MEDIA,2022-01-30,738,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0322-2022-01-30.txt
FT_0466,FT_0466-2024-01-25.txt,FT,MEDIA,2024-01-25,1032,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0466-2024-01-25.txt
FT_0009,FT_0009-2022-10-14.txt,FT,MEDIA,2022-10-14,1152,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0009-2022-10-14.txt
FT_0315,FT_0315-2024-09-15.txt,FT,MEDIA,2024-09-15,749,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0315-2024-09-15.txt
FT_0260,FT_0260-2023-06-23.txt,FT,MEDIA,2023-06-23,615,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0260-2023-06-23.txt
FT_0569,FT_0569-2023-06-14.txt,FT,MEDIA,2023-06-14,896,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0569-2023-06-14.txt
FT_0479,FT_0479-2024-02-13.txt,FT,MEDIA,2024-02-13,1946,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0479-2024-02-13.txt
FT_0597,FT_0597-2024-09-19.txt,FT,MEDIA,2024-09-19,994,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0597-2024-09-19.txt
FT_0524,FT_0524-2023-01-04.txt,FT,MEDIA,2023-01-04,867,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0524-2023-01-04.txt
FT_0428,FT_0428-2021-10-14.txt,FT,MEDIA,2021-10-14,1001,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0428-2021-10-14.txt
FT_0158,FT_0158-2024-04-24.txt,FT,MEDIA,2024-04-24,428,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0158-2024-04-24.txt
FT_0054,FT_0054-2022-11-14.txt,FT,MEDIA,2022-11-14,744,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0054-2022-11-14.txt
FT_0525,FT_0525-2025-11-14.txt,FT,MEDIA,2025-11-14,729,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0525-2025-11-14.txt
FT_0513,FT_0513-2022-04-07.txt,FT,MEDIA,2022-04-07,750,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0513-2022-04-07.txt
FT_0492,FT_0492-2024-02-01.txt,FT,MEDIA,2024-02-01,1591,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0492-2024-02-01.txt
FT_0603,FT_0603-2024-09-13.txt,FT,MEDIA,2024-09-13,948,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0603-2024-09-13.txt
FT_0493,FT_0493-2023-04-28.txt,FT,MEDIA,2023-04-28,840,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0493-2023-04-28.txt
FT_0341,FT_0341-2022-08-15.txt,FT,MEDIA,2022-08-15,407,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0341-2022-08-15.txt
FT_0004,FT_0004-2024-06-11.txt,FT,MEDIA,2024-06-11,901,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0004-2024-06-11.txt
FT_0213,FT_0213-2022-06-24.txt,FT,MEDIA,2022-06-24,997,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0213-2022-06-24.txt
FT_0307,FT_0307-2025-03-16.txt,FT,MEDIA,2025-03-16,988,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0307-2025-03-16.txt
FT_0096,FT_0096-2022-08-16.txt,FT,MEDIA,2022-08-16,969,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0096-2022-08-16.txt
FT_0040,FT_0040-2024-03-01.txt,FT,MEDIA,2024-03-01,1334,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0040-2024-03-01.txt
FT_0217,FT_0217-2023-06-26.txt,FT,MEDIA,2023-06-26,897,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0217-2023-06-26.txt
FT_0019,FT_0019-2022-11-27.txt,FT,MEDIA,2022-11-27,973,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0019-2022-11-27.txt
FT_0020,FT_0020-2024-12-19.txt,FT,MEDIA,2024-12-19,655,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0020-2024-12-19.txt
FT_0552,FT_0552-2021-09-23.txt,FT,MEDIA,2021-09-23,1122,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0552-2021-09-23.txt
FT_0056,FT_0056-2022-12-08.txt,FT,MEDIA,2022-12-08,1481,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0056-2022-12-08.txt
FT_0519,FT_0519-2022-09-09.txt,FT,MEDIA,2022-09-09,661,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0519-2022-09-09.txt
FT_0408,FT_0408-2023-01-31.txt,FT,MEDIA,2023-01-31,1270,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0408-2023-01-31.txt
FT_0516,FT_0516-2024-09-24.txt,FT,MEDIA,2024-09-24,1897,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0516-2024-09-24.txt
FT_0357,FT_0357-2025-08-12.txt,FT,MEDIA,2025-08-12,1079,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0357-2025-08-12.txt
FT_0237,FT_0237-2024-12-16.txt,FT,MEDIA,2024-12-16,966,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0237-2024-12-16.txt
FT_0001,FT_0001-2023-03-09.txt,FT,MEDIA,2023-03-09,784,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0001-2023-03-09.txt
FT_0584,FT_0584-2024-05-09.txt,FT,MEDIA,2024-05-09,1751,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0584-2024-05-09.txt
FT_0600,FT_0600-2025-05-07.txt,FT,MEDIA,2025-05-07,666,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0600-2025-05-07.txt
FT_0502,FT_0502-2022-10-06.txt,FT,MEDIA,2022-10-06,1148,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0502-2022-10-06.txt
FT_0399,FT_0399-2024-04-30.txt,FT,MEDIA,2024-04-30,1904,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0399-2024-04-30.txt
FT_0262,FT_0262-2024-08-27.txt,FT,MEDIA,2024-08-27,1658,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0262-2024-08-27.txt
FT_0490,FT_0490-2022-08-04.txt,FT,MEDIA,2022-08-04,706,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0490-2022-08-04.txt
FT_0155,FT_0155-2025-03-05.txt,FT,MEDIA,2025-03-05,1156,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0155-2025-03-05.txt
FT_0285,FT_0285-2021-07-31.txt,FT,MEDIA,2021-07-31,1036,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0285-2021-07-31.txt
FT_0526,FT_0526-2023-09-01.txt,FT,MEDIA,2023-09-01,830,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0526-2023-09-01.txt
FT_0508,FT_0508-2021-11-11.txt,FT,MEDIA,2021-11-11,890,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0508-2021-11-11.txt
FT_0049,FT_0049-2024-03-29.txt,FT,MEDIA,2024-03-29,649,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0049-2024-03-29.txt
FT_0081,FT_0081-2021-09-15.txt,FT,MEDIA,2021-09-15,1284,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0081-2021-09-15.txt
FT_0350,FT_0350-2025-11-20.txt,FT,MEDIA,2025-11-20,1157,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0350-2025-11-20.txt
FT_0610,FT_0610-2022-07-07.txt,FT,MEDIA,2022-07-07,753,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0610-2022-07-07.txt
FT_0298,FT_0298-2023-08-22.txt,FT,MEDIA,2023-08-22,456,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0298-2023-08-22.txt
FT_0083,FT_0083-2023-09-24.txt,FT,MEDIA,2023-09-24,886,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0083-2023-09-24.txt
FT_0416,FT_0416-2023-07-23.txt,FT,MEDIA,2023-07-23,1001,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0416-2023-07-23.txt
FT_0405,FT_0405-2024-11-24.txt,FT,MEDIA,2024-11-24,974,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0405-2024-11-24.txt
FT_0150,FT_0150-2021-11-18.txt,FT,MEDIA,2021-11-18,977,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0150-2021-11-18.txt
FT_0199,FT_0199-2023-03-19.txt,FT,MEDIA,2023-03-19,856,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0199-2023-03-19.txt
FT_0066,FT_0066-2024-04-16.txt,FT,MEDIA,2024-04-16,832,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0066-2024-04-16.txt
FT_0392,FT_0392-2023-06-22.txt,FT,MEDIA,2023-06-22,1001,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0392-2023-06-22.txt
FT_0497,FT_0497-2023-05-24.txt,FT,MEDIA,2023-05-24,756,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0497-2023-05-24.txt
FT_0548,FT_0548-2021-09-19.txt,FT,MEDIA,2021-09-19,686,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0548-2021-09-19.txt
FT_0125,FT_0125-2025-08-20.txt,FT,MEDIA,2025-08-20,698,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0125-2025-08-20.txt
FT_0593,FT_0593-2024-06-06.txt,FT,MEDIA,2024-06-06,866,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0593-2024-06-06.txt
FT_0518,FT_0518-2023-03-23.txt,FT,MEDIA,2023-03-23,1333,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0518-2023-03-23.txt
FT_0538,FT_0538-2022-07-10.txt,FT,MEDIA,2022-07-10,1019,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0538-2022-07-10.txt
FT_0355,FT_0355-2022-11-09.txt,FT,MEDIA,2022-11-09,835,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0355-2022-11-09.txt
FT_0053,FT_0053-2023-05-12.txt,FT,MEDIA,2023-05-12,593,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0053-2023-05-12.txt
FT_0050,FT_0050-2024-12-19.txt,FT,MEDIA,2024-12-19,701,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0050-2024-12-19.txt
FT_0496,FT_0496-2022-08-02.txt,FT,MEDIA,2022-08-02,1954,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0496-2022-08-02.txt
FT_0166,FT_0166-2024-07-30.txt,FT,MEDIA,2024-07-30,909,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0166-2024-07-30.txt
FT_0184,FT_0184-2024-02-01.txt,FT,MEDIA,2024-02-01,1036,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0184-2024-02-01.txt
FT_0318,FT_0318-2024-08-23.txt,FT,MEDIA,2024-08-23,942,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0318-2024-08-23.txt
FT_0476,FT_0476-2025-08-01.txt,FT,MEDIA,2025-08-01,1052,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0476-2025-08-01.txt
FT_0023,FT_0023-2024-11-12.txt,FT,MEDIA,2024-11-12,2053,/Users/pranav/Documents/culture-as-data-final-project/Extracts/FT/FT_0023-2024-11-12.txt
